"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AMTG","Apollo Residential Mortgage, Inc.","13.56","432492362.52","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/amtg",
"AMTG^A","Apollo Residential Mortgage, Inc.","24.46","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amtg^a",
"AFT","Apollo Senior Floating Rate Fund Inc.","15.76","245431441.36","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/aft",
"AIF","Apollo Tactical Income Fund Inc.","14.49","209583736.74","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/aif",
"APLE","Apple Hospitality REIT, Inc.","18.49","3229560213.64","n/a","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aple",
"AIT","Applied Industrial Technologies, Inc.","44.52","1737501406.2","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/ait",
"ATR","AptarGroup, Inc.","76.75","4847207036","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/atr",
"WTR","Aqua America, Inc.","34.08","6041417900.16","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/wtr",
"ARMK","Aramark","32.4","7867540562.4","n/a","2013","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/armk",
"ABR","Arbor Realty Trust","6.88","353504066.4","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abr",
"ABR^A","Arbor Realty Trust","25.14","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^a",
"ABR^B","Arbor Realty Trust","24.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^b",
"ABR^C","Arbor Realty Trust","25.53","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abr^c",
"ABRN","Arbor Realty Trust","25.25","0","n/a","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/abrn",
"ARC","ARC Document Solutions, Inc.","3.95","186748340.95","n/a","2004","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/arc",
"ARCX","Arc Logistic Partners LP","12.46","240010625.4","n/a","2013","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/arcx",
"MT","ArcelorMittal","4.53","11107523492.73","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt",
"ARH^C","Arch Capital Group Ltd.","26.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arh^c",
"ADM","Archer-Daniels-Midland Company","40.5","23797075698","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/adm",
"AROC","Archrock, Inc.","8.58","597428300.04","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/aroc",
"ARCO","Arcos Dorados Holdings Inc.","4.73","995848978.08","n/a","2011","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arco",
"ASC","Ardmore Shipping Corporation","7.26","188130100.62","n/a","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/asc",
"AFC","Ares Capital Corporation","25.8","206400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/afc",
"ARU","Ares Capital Corporation","25.8499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aru",
"ACRE","Ares Commercial Real Estate Corporation","12.27","349430667.39","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/acre",
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","13.82","237234285.84","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/ardc",
"ARES","Ares Management L.P.","13.44","2863706858.88","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/ares",
"ARES^A","Ares Management L.P.","24.87","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ares^a",
"AGX","Argan, Inc.","39.58","588098203.02","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx",
"ANET","Arista Networks, Inc.","66.65","4574145644.3","n/a","2014","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/anet",
"AI","Arlington Asset Investment Corp","13.56","311568594.6","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ai",
"AIC","Arlington Asset Investment Corp","22","0","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","21.96","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"AHH","Armada Hoffler Properties, Inc.","13.33","417363299.75","n/a","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/ahh",
"ARR","ARMOUR Residential REIT, Inc.","19","697161186","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/arr",
"ARR^A","ARMOUR Residential REIT, Inc.","24.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^a",
"ARR^B","ARMOUR Residential REIT, Inc.","22.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arr^b",
"AFI","Armstrong Flooring, Inc.","17.53","486322729.36","n/a","2016","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","38.44","2132695751.96","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","63.07","5779506108.18","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","45.35","8032800150","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","28.88","2150849292.08","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","13.83","266779386.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","53.33","1181356400.61","n/a","2002","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/abg",
"AHP","Ashford Hospitality Prime, Inc.","14.52","413176270.32","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ahp",
"AHP^B","Ashford Hospitality Prime, Inc.","23.0209","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahp^b",
"AHT","Ashford Hospitality Trust Inc","5.43","519577651.56","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/aht",
"AHT^A","Ashford Hospitality Trust Inc","25.9499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^a",
"AHT^D","Ashford Hospitality Trust Inc","25.41","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^d",
"AHT^E","Ashford Hospitality Trust Inc","25.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aht^e",
"ASH","Ashland Inc.","112.8","7000449441.6","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/ash",
"APB","Asia Pacific Fund, Inc. (The)","9.35","96717082.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apb",
"GRR","Asia Tigers Fund, Inc. (The)","9.14","32264510.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grr",
"ASPN","Aspen Aerogels, Inc.","4.75","110360369.5","n/a","2014","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/aspn",
"AHL","Aspen Insurance Holdings Limited","44.63","2710073470.42","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ahl",
"AHL^A","Aspen Insurance Holdings Limited","24.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^a",
"AHL^B","Aspen Insurance Holdings Limited","26.08","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^b",
"AHL^C","Aspen Insurance Holdings Limited","28.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ahl^c",
"ASB","Associated Banc-Corp","16.75","2514784750.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb",
"ASB^B","Associated Banc-Corp","25.4263","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^b",
"ASB^C","Associated Banc-Corp","26.2522","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asb^c",
"AC","Associated Capital Group, Inc.","29.49","748628126.7","n/a","2015","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","83.21","5153770031.47","n/a","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz",
"AGO","Assured Guaranty Ltd.","24.37","3274283574.91","n/a","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ago",
"AGO^B","Assured Guaranty Ltd.","26.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^b",
"AGO^E","Assured Guaranty Ltd.","26.38","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^e",
"AGO^F","Assured Guaranty Ltd.","25.49","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ago^f",
"AF","Astoria Financial Corporation","14.95","1516029821.15","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/af",
"AF^C","Astoria Financial Corporation","26.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/af^c",
"AZN","Astrazeneca PLC","27.86","70485800000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/azn",
"T","AT&T Inc.","41.52","255597120000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/t",
"ATTO","Atento S.A.","8.96","660810133.76","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atto",
"ATKR","Atkore International Group Inc.","16.07","1003705957.69","n/a","2016","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.47","301546314.16","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/at",
"ARP","Atlas Resource Partners, L.P.","0.3258","33371439.876","n/a","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/arp",
"ARP^D","Atlas Resource Partners, L.P.","1.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^d",
"ARP^E","Atlas Resource Partners, L.P.","1.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/arp^e",
"ATO","Atmos Energy Corporation","77.05","7877073068.25","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ato",
"ATW","Atwood Oceanics, Inc.","12.25","793764548.5","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/atw",
"AUO","AU Optronics Corp","2.91","2800655327.01","n/a","2002","Technology","Semiconductors","http://www.nasdaq.com/symbol/auo",
"ATHM","Autohome Inc.","23.01","2601385655.7","n/a","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","113.5","10009969854.5","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","47.03","4848962590.18","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","769.92","22506325307.52","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/azo",
"AVB","AvalonBay Communities, Inc.","172.57","23670135040.98","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","43.55","13461174741.95","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/agr",
"ACP","Avenue Income Credit Strategies Fund","11.95","156235160.4","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/acp",
"AVY","Avery Dennison Corporation","73.62","6565134616.92","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/avy",
"AVG","AVG Technologies N.V.","19.27","978748023.41","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/avg",
"AVH","Avianca Holdings S.A.","6.3","785127489.3","n/a","2013","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/avh",
"AVA","Avista Corporation","42.56","2690223558.4","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ava",
"AV","Aviva plc","10.45","21153230523.7","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/av",
"AVV","Aviva plc","25.89","0","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/avv",
"AVT","Avnet, Inc.","40.89","5254987509.36","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/avt",
"AVP","Avon Products, Inc.","3.85","1681640987.95","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/avp",
"AVX","AVX Corporation","13.34","2233977003.62","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/avx",
"AXTA","Axalta Coating Systems Ltd.","26.09","6229809204.55","n/a","2014","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/axta",
"AXLL","Axiall Corporation","32.35","2283497861","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/axll",
"AXS","Axis Capital Holdings Limited","52.51","4879344879.53","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs",
"AXS^C","Axis Capital Holdings Limited","26.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^c",
"AXS^D","Axis Capital Holdings Limited","26.13","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axs^d",
"AZZ","AZZ Inc.","57.23","1483287483.38","n/a","n/a","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","46.66","2922793691.72","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/bgs",
"BW","Babcock","19.73","999818756.23","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/bw",
"MCI","Babson Capital Corporate Investors","17.79","345652157.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mci",
"BGH","Babson Capital Global Short Duration High Yield Fund","18.03","361642999.44","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/bgh",
"MPV","Babson Capital Participation Investors","14.72","151018058.88","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/mpv",
"BMI","Badger Meter, Inc.","69.44","1009546496","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bmi",
"BHI","Baker Hughes Incorporated","45.22","19802458870.6","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/bhi",
"BBN","BalckRock Taxable Municipal Bond Trust","23.94","1367054175.06","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","69.41","9837663167.09","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/bll",
"BGE^B","Baltimore Gas & Electric Company","26.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bge^b",
"BANC","Banc of California, Inc.","18.77","826030047.38","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANC^C","Banc of California, Inc.","26.6","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^c",
"BANC^D","Banc of California, Inc.","26.585","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","26.1601","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banc^e",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","5.38","34252739034.84","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","7.29","4448253971.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","8.01","48875876981.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","61.82","9904506384.08","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","25.7","1003851226.3","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","5.18","39673526760","n/a","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","18.34","8640253685","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac",
"SAN","Banco Santander, S.A.","3.83","55284106577.57","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/san",
"SAN^A","Banco Santander, S.A.","25.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^a",
"SAN^B","Banco Santander, S.A.","22.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^b",
"SAN^C","Banco Santander, S.A.","25.45","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^c",
"SAN^I","Banco Santander, S.A.","25.1201","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/san^i",
"CIB","BanColombia S.A.","34.38","8266903065","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cib",
"BXS","BancorpSouth, Inc.","21.64","2043594412.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs",
"BAC","Bank of America Corporation","13","133534903489","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac",
"BAC.WS.A","Bank of America Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.a",
"BAC.WS.B","Bank of America Corporation","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bac.ws.b",
